438.731049
0.017, 0.110, 71.09
0.134, 0.232, 69.06
0.383, 0.424, 69.01
0.842, 0.203, 64.05
1.167, 0.110, 63.99
1.295, 0.215, 60.91
1.521, 0.232, 64.02
1.788, 0.441, 57.01
2.252, 0.163, 60.96
2.432, 0.197, 63.99
3.001, 0.116, 77.99
3.181, 0.128, 76.05
3.344, 0.203, 72.85
3.576, 0.104, 71.23
3.796, 0.215, 69.04
4.034, 0.424, 65.95
4.493, 0.250, 64.06
4.801, 0.116, 64.08
4.957, 0.174, 60.81
5.166, 0.244, 64.04
5.445, 0.139, 57.08
5.671, 0.174, 64.03
5.875, 0.203, 60.87
6.089, 0.163, 64.03
6.264, 0.128, 65.97
6.397, 0.122, 67.87
6.548, 0.116, 69.09
6.786, 0.168, 64.02
6.972, 0.226, 60.86
7.204, 0.221, 58.97
7.448, 0.203, 57.03
7.680, 0.435, 57.00
8.150, 0.418, 64.00
8.603, 0.221, 60.83
8.835, 0.244, 64.03
9.114, 0.145, 57.07
9.300, 0.226, 64.00
9.543, 0.203, 60.87
9.758, 0.180, 64.00
10.060, 0.238, 80.17
10.304, 0.122, 77.99
10.495, 0.134, 76.04
10.670, 0.215, 72.82
10.890, 0.197, 70.99
11.093, 0.221, 69.04
11.360, 0.418, 65.91
11.848, 0.163, 64.01
