438.731049
0.279, 0.586, 43.00
1.004, 0.104, 54.94
1.312, 0.296, 54.12
1.631, 0.261, 55.02
2.183, 0.134, 43.08
2.397, 0.499, 46.98
2.932, 0.273, 52.05
3.239, 0.470, 45.00
3.738, 0.308, 40.25
4.087, 0.122, 40.10
4.243, 0.401, 44.87
4.940, 0.708, 53.95
5.811, 0.192, 50.21
6.298, 0.174, 50.00
6.513, 0.534, 42.94
7.372, 0.151, 56.92
7.546, 0.157, 54.04
7.721, 0.122, 54.79
7.860, 0.261, 54.99
8.417, 0.157, 71.04
8.649, 0.331, 71.25
9.154, 0.284, 64.13
9.683, 0.261, 45.01
9.967, 0.261, 46.03
10.257, 0.180, 40.30
10.472, 0.354, 44.89
10.873, 0.174, 49.97
11.180, 0.784, 47.03
