290.817
291.080
291.187
291.376
291.408
291.381
291.502
291.496
291.577
291.709
291.715
291.779
291.850
291.850
291.996
292.068
292.058
292.182
292.064
292.162
292.199
292.145
292.284
292.181
292.248
292.281
292.291
292.467
292.432
292.506
292.507
292.458
292.544
292.453
292.418
292.445
292.389
292.472
292.552
292.523
292.579
292.542
292.547
292.547
292.498
292.534
292.463
292.497
292.552
292.491
292.582
292.459
292.441
292.440
292.428
292.481
292.477
292.572
292.558
292.688
292.766
292.911
293.060
293.201
293.319
293.290
293.425
293.319
293.631
293.491
292.665
290.092
290.415
290.865
291.179
291.507
291.767
292.032
292.303
292.500
292.636
292.737
292.767
292.837
292.876
292.881
292.834
292.824
292.809
292.805
292.849
292.816
292.886
292.865
292.861
292.838
292.802
292.810
292.794
292.799
292.745
292.757
292.785
292.856
292.972
292.937
292.821
292.652
292.370
292.058
292.656
293.270
293.562
293.420
293.425
259.322
259.748
260.016
260.244
260.409
260.503
260.593
260.634
260.702
260.725
260.750
260.849
260.853
261.127
244.682
244.733
244.858
245.082
245.216
245.462
245.726
245.816
245.887
245.833
245.549
259.957
260.083
260.227
260.247
260.289
260.327
260.349
260.327
260.409
260.412
260.413
260.579
260.679
290.976
291.048
291.468
291.746
292.026
292.253
292.418
292.543
292.693
292.776
292.842
292.913
292.852
292.832
292.813
292.559
291.900
291.663
291.122
290.076
290.136
290.434
290.675
290.867
291.123
291.377
291.602
291.852
292.046
292.194
292.359
292.505
292.626
292.765
292.845
292.892
292.926
292.967
292.970
293.030
293.066
293.087
293.122
293.102
293.065
293.058
292.978
292.901
292.957
292.940
293.051
293.132
293.114
293.145
293.081
293.068
293.036
292.975
292.761
292.755
292.846
293.096
293.990
294.172
245.319
245.067
244.978
245.047
245.074
245.238
245.316
245.163
259.971
260.124
260.186
260.309
260.446
260.497
260.535
260.498
260.417
260.282
260.267
260.184
260.008
260.070
259.467
213.895
213.717
214.345
215.337
217.244
218.153
218.623
218.835
219.028
219.232
219.322
219.417
219.461
219.491
219.555
219.565
219.555
219.294
219.218
219.074
218.744
219.602
219.289
219.607
219.546
219.341
219.787
219.570
219.399
219.119
194.012
194.048
194.227
194.425
194.552
194.688
194.809
194.877
194.957
195.043
195.094
195.167
195.221
195.254
195.298
195.316
195.328
195.348
195.385
195.363
195.336
195.319
195.283
195.287
195.305
195.284
195.245
195.269
195.303
195.361
195.413
195.399
195.327
195.265
195.234
195.338
195.504
195.718
217.638
217.380
217.484
217.654
