438.477722
0.122, 0.302, 66.83
0.714, 0.197, 54.98
1.138, 0.122, 49.97
1.289, 0.128, 50.03
2.049, 0.104, 64.04
2.165, 0.302, 66.97
2.485, 0.104, 64.06
2.618, 0.134, 66.08
3.048, 0.139, 66.05
3.483, 0.134, 71.06
3.622, 0.145, 69.05
3.773, 0.255, 67.07
4.603, 0.186, 68.90
4.812, 0.116, 72.32
4.963, 0.116, 71.12
5.108, 0.104, 67.04
5.457, 0.238, 67.00
6.142, 0.267, 66.38
6.426, 0.128, 64.11
6.565, 0.104, 66.02
6.682, 0.134, 67.03
6.861, 0.104, 64.06
7.001, 0.134, 70.99
7.413, 0.128, 64.14
7.744, 0.104, 64.09
7.872, 0.284, 66.44
8.464, 0.273, 50.02
8.795, 0.255, 54.18
9.242, 0.168, 50.08
9.683, 0.163, 69.10
9.857, 0.203, 69.14
10.066, 0.110, 67.17
10.246, 0.110, 54.08
10.379, 0.192, 50.04
10.670, 0.418, 55.01
11.256, 0.366, 66.82
11.668, 0.168, 68.99
11.854, 0.157, 66.15
