440.508636
0.267, 0.192, 65.98
0.615, 0.151, 65.97
0.784, 0.372, 66.01
1.196, 0.226, 63.97
1.440, 0.104, 63.89
1.637, 0.354, 78.05
2.009, 0.134, 77.88
2.293, 0.116, 65.88
2.426, 0.122, 63.94
2.589, 0.116, 61.94
2.798, 0.174, 61.95
3.001, 0.104, 63.92
3.135, 0.662, 66.86
3.808, 0.151, 68.98
3.976, 0.377, 65.93
4.406, 0.139, 70.92
4.569, 0.255, 65.87
4.830, 0.122, 65.90
4.981, 0.110, 68.95
5.103, 0.250, 65.94
5.370, 0.157, 65.95
5.695, 0.290, 63.96
6.031, 0.244, 68.51
6.374, 0.250, 65.90
6.745, 0.128, 65.90
7.024, 0.134, 61.92
7.308, 0.122, 61.95
7.465, 0.110, 63.90
7.599, 0.215, 66.20
7.982, 0.134, 65.92
8.133, 0.116, 63.90
8.290, 0.215, 62.01
8.568, 0.261, 49.99
8.876, 0.104, 58.98
8.992, 0.122, 62.06
9.276, 0.104, 58.94
9.520, 0.157, 56.90
9.694, 0.104, 53.90
9.973, 0.104, 63.96
10.374, 0.128, 60.86
10.559, 0.459, 49.94
11.227, 0.342, 49.95
11.726, 0.134, 61.94
