438.984558
0.232, 0.128, 54.95
0.389, 0.110, 60.01
0.546, 0.116, 51.87
0.679, 0.116, 47.99
0.830, 0.116, 54.97
1.138, 0.128, 56.99
1.289, 0.104, 62.05
1.556, 0.104, 62.04
1.707, 0.122, 60.04
2.281, 0.104, 57.07
2.426, 0.110, 55.02
2.566, 0.122, 60.10
2.717, 0.116, 55.04
3.007, 0.215, 50.06
3.750, 0.255, 62.06
4.029, 0.104, 59.05
4.180, 0.116, 50.02
4.307, 0.104, 53.08
4.748, 0.110, 59.98
4.882, 0.145, 54.96
5.195, 0.110, 51.85
5.329, 0.104, 47.97
5.468, 0.122, 54.98
5.909, 0.116, 62.06
6.055, 0.145, 62.05
6.333, 0.128, 60.07
6.484, 0.116, 62.02
6.920, 0.128, 57.06
7.070, 0.128, 55.01
7.221, 0.134, 60.09
7.378, 0.104, 55.05
7.651, 0.122, 50.03
8.069, 0.163, 62.05
8.377, 0.128, 67.10
8.539, 0.110, 69.09
8.667, 0.279, 64.98
8.957, 0.157, 62.07
9.253, 0.116, 64.10
9.421, 0.145, 60.05
10.420, 0.128, 62.08
10.582, 0.104, 69.08
10.710, 0.122, 67.11
10.879, 0.110, 69.10
11.006, 0.273, 65.05
11.291, 0.151, 62.06
11.459, 0.122, 65.09
11.587, 0.134, 64.09
11.889, 0.116, 60.05
