437.718536
0.017, 0.104, 56.98
0.151, 0.186, 62.08
0.627, 0.151, 66.97
0.952, 0.139, 66.96
1.109, 0.139, 63.87
1.550, 0.157, 54.94
1.730, 0.145, 59.98
2.014, 0.157, 57.01
2.664, 0.482, 50.03
3.170, 0.145, 47.06
3.454, 0.151, 54.98
3.767, 0.116, 54.96
4.087, 0.151, 50.00
4.360, 0.145, 54.95
4.557, 0.139, 59.03
4.841, 0.180, 55.00
5.306, 0.139, 54.97
5.486, 0.134, 56.94
5.631, 0.122, 56.96
5.776, 0.168, 62.07
5.962, 0.104, 59.04
6.264, 0.134, 54.97
6.583, 0.134, 54.98
6.902, 0.104, 61.97
7.192, 0.180, 54.98
7.396, 0.250, 59.86
7.657, 0.139, 56.98
8.127, 0.116, 63.94
8.313, 0.470, 62.05
8.806, 0.134, 59.07
8.945, 0.319, 61.04
9.271, 0.110, 62.03
9.567, 0.157, 64.04
9.747, 0.134, 62.04
10.037, 0.134, 54.93
10.223, 0.116, 59.06
10.513, 0.139, 62.06
10.948, 0.163, 54.92
11.140, 0.139, 56.95
11.436, 0.168, 59.96
11.616, 0.151, 59.06
11.871, 0.139, 61.03
