441.272583
0.017, 0.319, 59.99
0.488, 0.104, 70.87
0.604, 0.255, 71.73
0.894, 0.116, 68.94
1.086, 0.151, 65.98
1.503, 0.325, 66.88
1.840, 0.232, 70.92
2.096, 0.296, 66.94
2.612, 0.488, 66.95
3.106, 0.522, 65.95
3.669, 0.668, 59.97
4.342, 0.261, 61.91
4.609, 0.261, 63.92
4.917, 0.209, 63.99
5.137, 0.488, 61.93
5.846, 0.517, 58.98
6.635, 0.401, 61.93
7.146, 0.232, 61.90
7.396, 0.203, 58.98
7.628, 0.702, 56.92
8.353, 0.163, 58.93
8.597, 0.342, 66.92
8.951, 0.122, 68.96
9.131, 0.441, 59.78
9.584, 0.540, 61.91
10.141, 0.221, 63.96
10.426, 0.104, 58.95
10.606, 0.476, 66.95
11.105, 0.517, 65.97
11.656, 0.354, 59.99
