436.204163
0.009, 0.099, 73.00
0.113, 0.128, 74.00
0.456, 0.136, 67.00
0.598, 0.200, 66.00
0.871, 0.192, 67.00
1.068, 0.136, 71.00
1.564, 0.157, 71.00
2.000, 0.270, 62.00
2.339, 0.122, 66.00
2.490, 0.122, 67.00
2.618, 0.148, 69.00
2.772, 0.122, 66.00
2.900, 0.203, 67.00
3.155, 0.151, 71.00
3.445, 0.102, 72.00
3.564, 0.363, 71.00
3.962, 0.113, 69.00
4.081, 0.415, 74.00
4.522, 0.192, 69.00
4.867, 0.192, 78.00
5.065, 0.354, 79.00
5.425, 0.125, 79.00
5.555, 0.107, 76.00
5.692, 0.363, 79.00
6.060, 0.270, 79.00
6.467, 0.151, 79.00
6.754, 0.139, 79.00
6.899, 0.093, 76.00
7.004, 0.139, 78.00
7.149, 0.522, 79.00
7.677, 0.113, 76.00
7.796, 0.128, 79.00
7.930, 0.194, 74.00
8.197, 0.128, 72.00
8.348, 0.119, 71.00
8.472, 0.093, 69.00
8.571, 0.148, 72.00
8.725, 0.142, 71.00
8.873, 0.235, 67.00
9.256, 0.522, 79.00
9.784, 0.107, 76.00
9.918, 0.357, 79.00
10.289, 0.255, 79.00
10.551, 0.104, 83.00
10.675, 0.163, 79.00
10.966, 0.099, 68.00
11.070, 0.113, 76.00
11.209, 0.183, 78.00
11.398, 0.595, 79.00
