437.465790
0.006, 0.116, 67.00
0.389, 0.151, 72.00
0.938, 0.151, 78.00
1.347, 0.134, 74.00
1.681, 0.189, 79.00
2.026, 0.119, 79.00
2.313, 0.122, 79.00
2.441, 0.171, 78.00
2.705, 0.345, 76.00
3.239, 0.168, 81.00
3.413, 0.102, 79.00
3.651, 0.102, 79.00
4.206, 0.113, 79.00
4.362, 0.099, 69.00
4.467, 0.119, 79.00
4.592, 0.125, 76.00
4.740, 0.119, 79.00
5.033, 0.244, 79.00
5.303, 0.189, 78.00
5.503, 0.592, 83.00
6.101, 0.151, 74.00
6.693, 0.104, 79.00
6.803, 0.096, 76.00
7.015, 0.099, 70.00
7.120, 0.284, 74.00
7.457, 0.168, 74.00
7.764, 0.099, 78.00
7.909, 0.116, 79.00
8.316, 0.122, 71.00
8.443, 0.148, 69.00
8.597, 0.099, 71.00
8.734, 0.139, 67.00
8.879, 0.113, 69.00
8.998, 0.148, 71.00
9.152, 0.221, 73.00
9.445, 0.229, 79.00
9.680, 0.203, 78.00
10.275, 0.206, 79.00
10.487, 0.151, 79.00
10.643, 0.116, 83.00
10.786, 0.107, 79.00
11.050, 0.107, 79.00
11.180, 0.134, 78.00
11.320, 0.142, 79.00
11.468, 0.099, 76.00
11.662, 0.194, 81.00
11.862, 0.102, 79.00
