441.527557
0.006, 0.157, 71.00
1.054, 0.276, 62.00
1.428, 0.903, 67.00
3.120, 0.154, 67.00
3.280, 0.253, 69.00
3.538, 0.131, 71.00
3.675, 0.197, 69.00
3.878, 0.163, 67.00
4.046, 0.157, 66.00
4.383, 0.226, 69.00
4.615, 0.128, 71.00
4.748, 0.194, 72.00
5.120, 0.221, 66.00
5.483, 0.551, 66.00
6.040, 0.183, 74.00
6.229, 0.189, 72.00
6.592, 0.160, 67.00
6.757, 0.157, 66.00
6.951, 0.360, 62.00
7.317, 0.987, 67.00
8.464, 0.192, 71.00
8.824, 0.200, 71.00
9.207, 0.586, 69.00
9.799, 0.157, 67.00
9.961, 0.183, 66.00
10.150, 0.142, 67.00
10.298, 0.247, 69.00
10.675, 0.247, 72.00
10.928, 0.096, 69.00
11.029, 0.192, 66.00
11.784, 0.189, 71.00
