440.000000
0.006, 0.102, 72.00
0.221, 0.119, 71.00
0.499, 0.104, 69.00
0.656, 0.168, 66.00
0.830, 0.313, 67.00
1.149, 0.099, 71.00
1.588, 0.154, 67.00
2.218, 0.177, 71.00
2.400, 0.099, 74.00
2.505, 0.128, 71.00
2.638, 0.136, 72.00
3.312, 0.131, 73.00
3.448, 0.116, 74.00
3.608, 0.107, 79.00
3.924, 0.099, 71.00
4.545, 0.139, 72.00
4.850, 0.107, 74.00
5.001, 0.122, 72.00
5.152, 0.122, 71.00
5.761, 0.113, 67.00
5.930, 0.168, 71.00
6.118, 0.102, 70.00
6.226, 0.177, 71.00
6.409, 0.096, 69.00
6.731, 0.104, 64.00
6.873, 0.142, 67.00
7.326, 0.145, 71.00
7.477, 0.128, 76.00
7.634, 0.151, 74.00
7.953, 0.142, 69.00
8.263, 0.099, 67.00
9.198, 0.151, 67.00
9.355, 0.189, 69.00
9.549, 0.125, 71.00
10.141, 0.107, 71.00
10.469, 0.122, 67.00
10.597, 0.168, 69.00
11.088, 0.110, 71.00
11.712, 0.136, 71.00
