440.000000
0.549, 0.183, 69.00
1.251, 0.163, 79.00
1.419, 0.145, 78.00
1.744, 0.122, 74.00
1.898, 0.165, 76.00
2.104, 0.116, 78.00
2.412, 0.139, 71.00
2.557, 0.241, 69.00
2.868, 0.258, 67.00
3.387, 0.212, 78.00
3.625, 0.168, 62.00
3.904, 0.369, 74.00
4.278, 0.119, 73.00
4.403, 0.183, 71.00
4.592, 0.760, 69.00
5.407, 0.174, 66.00
5.968, 0.160, 76.00
6.470, 0.134, 71.00
6.609, 0.740, 69.00
7.468, 0.174, 66.00
7.648, 0.250, 67.00
7.903, 0.113, 67.00
8.022, 0.177, 67.00
8.472, 0.197, 67.00
8.676, 0.665, 69.00
9.346, 0.177, 79.00
9.529, 0.148, 78.00
10.017, 0.165, 76.00
10.194, 0.128, 78.00
10.490, 0.154, 71.00
10.649, 0.348, 69.00
11.015, 0.128, 79.00
11.189, 0.139, 78.00
11.482, 0.194, 78.00
