444.855530
0.009, 0.113, 90.00
0.128, 0.183, 76.00
0.316, 0.134, 76.00
0.456, 0.572, 81.00
1.149, 0.148, 81.00
1.463, 0.107, 71.00
1.576, 0.125, 81.00
1.707, 0.093, 84.00
1.805, 0.099, 85.00
1.910, 0.116, 83.00
3.709, 0.229, 81.00
3.944, 0.093, 78.00
4.043, 0.296, 76.00
4.696, 0.099, 73.00
4.801, 0.128, 76.00
4.934, 0.122, 71.00
5.062, 0.180, 74.00
5.254, 0.125, 76.00
5.384, 0.104, 78.00
5.712, 0.107, 78.00
7.872, 0.456, 81.00
8.333, 0.435, 81.00
8.774, 0.212, 81.00
10.069, 0.116, 76.00
10.196, 0.102, 81.00
10.304, 0.209, 78.00
10.519, 0.096, 76.00
10.864, 0.308, 76.00
11.868, 0.128, 76.00
