441.272583
0.060, 0.120, 49.95
0.460, 0.120, 54.95
0.640, 0.120, 70.95
0.880, 0.120, 61.95
0.980, 0.320, 71.95
1.320, 0.120, 92.95
1.640, 0.160, 75.95
1.800, 0.180, 59.95
1.980, 0.660, 56.95
2.780, 0.120, 56.95
3.000, 0.360, 59.95
3.360, 0.460, 66.95
4.020, 0.600, 65.95
4.700, 0.580, 61.95
5.360, 0.400, 65.95
5.760, 0.520, 54.95
6.300, 0.160, 66.95
6.540, 0.160, 66.95
6.700, 0.480, 61.95
7.300, 0.180, 61.95
7.480, 0.120, 70.95
7.580, 0.120, 71.95
7.680, 0.120, 61.95
7.940, 0.120, 73.95
8.120, 0.120, 70.95
8.260, 0.120, 72.95
8.420, 0.120, 61.95
8.580, 0.140, 73.95
8.780, 0.220, 73.95
9.000, 0.120, 61.95
9.120, 0.160, 70.95
9.280, 0.120, 59.95
9.400, 0.120, 61.95
9.560, 0.120, 61.95
9.680, 0.120, 54.95
9.780, 0.240, 66.95
10.040, 0.280, 66.95
10.360, 0.260, 66.95
10.740, 0.340, 66.95
11.080, 0.300, 70.95
11.380, 0.320, 61.95
11.700, 0.160, 63.95
