437.971466
0.020, 0.300, 78.08
0.320, 0.120, 76.08
0.480, 0.140, 78.08
0.620, 0.300, 81.08
0.920, 0.160, 78.08
1.120, 0.140, 74.08
1.320, 0.140, 74.08
1.560, 0.260, 74.08
1.920, 0.120, 79.08
2.040, 0.140, 78.08
2.180, 0.140, 76.08
2.380, 0.120, 78.08
2.480, 0.200, 81.08
2.760, 0.200, 81.08
2.960, 0.140, 83.08
3.100, 0.160, 81.08
3.380, 0.340, 81.08
3.720, 0.160, 78.08
3.900, 0.120, 78.08
4.020, 0.120, 76.08
4.140, 0.180, 78.08
4.320, 0.300, 81.08
4.620, 0.180, 78.08
4.800, 0.460, 79.08
5.260, 0.320, 78.08
5.580, 0.140, 76.08
5.740, 0.140, 78.08
5.880, 0.160, 79.08
6.040, 0.200, 81.08
6.240, 0.120, 76.08
6.360, 0.120, 78.08
6.480, 0.220, 79.08
6.700, 0.140, 78.08
6.980, 0.160, 74.08
7.140, 0.300, 71.08
7.480, 0.140, 74.08
7.620, 0.180, 69.08
7.800, 0.120, 71.08
7.920, 0.140, 69.08
8.080, 0.160, 67.08
8.240, 0.120, 66.08
8.360, 0.160, 64.08
8.520, 0.320, 62.08
8.860, 0.460, 62.08
9.520, 0.140, 78.08
9.660, 0.120, 76.08
9.800, 0.180, 74.08
10.000, 0.260, 71.08
10.280, 0.180, 74.08
10.460, 0.280, 69.08
10.760, 0.120, 74.08
10.920, 0.280, 66.08
11.200, 0.180, 71.08
11.480, 0.140, 69.08
11.660, 0.180, 66.08
11.840, 0.180, 62.08
