441.782684
0.020, 0.500, 61.93
0.540, 0.280, 61.93
0.880, 0.120, 78.93
1.020, 0.120, 77.93
1.140, 0.120, 75.93
1.320, 0.140, 73.93
1.460, 0.120, 70.93
1.760, 0.160, 73.93
1.960, 0.180, 68.93
2.140, 0.260, 61.93
2.420, 0.260, 65.93
2.720, 0.180, 70.93
2.940, 0.240, 68.93
3.180, 0.180, 65.93
3.360, 0.140, 61.93
3.520, 0.120, 63.93
3.640, 0.160, 65.93
3.800, 0.480, 63.93
4.300, 0.240, 63.93
4.620, 0.120, 78.93
4.760, 0.160, 77.93
5.060, 0.160, 73.93
5.220, 0.280, 70.93
5.520, 0.160, 73.93
5.740, 0.240, 68.93
6.000, 0.120, 73.93
6.140, 0.320, 65.93
6.480, 0.160, 70.93
6.640, 0.220, 68.93
6.860, 0.200, 65.93
7.060, 0.160, 63.93
7.240, 0.120, 65.93
7.340, 0.200, 63.93
7.580, 0.720, 61.93
8.300, 0.180, 78.93
8.500, 0.180, 77.93
8.680, 0.120, 75.93
8.800, 0.160, 77.93
8.980, 0.340, 80.93
9.340, 0.120, 80.93
9.460, 0.120, 82.93
9.580, 0.180, 80.93
9.760, 0.120, 65.93
9.940, 0.200, 80.93
10.240, 0.300, 77.93
10.540, 0.120, 75.93
10.660, 0.200, 77.93
10.860, 0.160, 80.93
11.160, 0.180, 77.93
11.340, 0.480, 78.93
11.820, 0.200, 77.93
