438.477722
0.100, 0.180, 71.06
0.360, 0.120, 71.06
0.460, 0.140, 69.06
0.600, 0.140, 78.06
0.800, 0.140, 66.06
0.940, 0.120, 78.06
1.200, 0.120, 78.06
1.320, 0.120, 81.06
1.440, 0.180, 78.06
1.620, 0.180, 76.06
1.800, 0.140, 74.06
1.940, 0.160, 71.06
2.100, 0.280, 69.06
2.380, 0.260, 78.06
2.660, 0.120, 78.06
2.780, 0.140, 76.06
2.920, 0.180, 78.06
3.100, 0.120, 79.06
3.240, 0.240, 79.06
3.480, 0.120, 76.06
3.580, 0.180, 78.06
3.820, 0.120, 69.06
3.940, 0.360, 78.06
4.320, 0.120, 81.06
4.600, 0.180, 76.06
4.780, 0.140, 74.06
4.920, 0.180, 71.06
5.100, 0.180, 69.06
5.280, 0.140, 66.06
5.500, 0.300, 62.06
5.800, 0.120, 66.06
5.920, 0.200, 69.06
6.120, 0.360, 71.06
6.480, 0.140, 69.06
6.620, 0.200, 66.06
6.860, 0.280, 69.06
7.140, 0.160, 66.06
7.300, 0.160, 69.06
7.460, 0.160, 74.06
7.700, 0.120, 69.06
7.820, 0.140, 66.06
7.980, 0.220, 62.06
8.220, 0.180, 66.06
8.400, 0.260, 69.06
8.660, 0.200, 66.06
8.860, 0.120, 69.06
8.980, 0.180, 74.06
9.160, 0.240, 71.06
9.440, 0.120, 71.06
9.660, 0.200, 66.06
9.880, 0.320, 69.06
10.200, 0.180, 66.06
10.380, 0.180, 69.06
10.560, 0.120, 74.06
10.720, 0.140, 69.06
10.860, 0.160, 66.06
11.060, 0.160, 62.06
11.320, 0.140, 50.06
11.560, 0.160, 71.06
11.720, 0.140, 62.06
11.880, 0.140, 66.06
