442.548920
0.020, 0.140, 66.90
0.160, 0.120, 70.90
0.280, 0.200, 73.90
0.480, 0.320, 75.90
1.060, 0.120, 78.90
1.160, 0.120, 66.90
1.320, 0.200, 66.90
1.560, 0.120, 75.90
1.700, 0.160, 73.90
1.860, 0.180, 70.90
2.040, 0.140, 73.90
2.200, 0.140, 78.90
2.340, 0.180, 82.90
2.540, 0.200, 80.90
2.740, 0.120, 78.90
2.920, 0.120, 75.90
3.060, 0.120, 73.90
3.380, 0.180, 73.90
3.560, 0.220, 78.90
3.780, 0.120, 73.90
3.900, 0.180, 70.90
4.080, 0.120, 68.90
4.300, 0.120, 66.90
4.420, 0.180, 65.90
4.620, 0.300, 66.90
4.920, 0.280, 68.90
5.200, 0.200, 70.90
5.460, 0.140, 66.90
5.620, 0.220, 68.90
5.840, 0.120, 66.90
6.180, 0.180, 66.90
6.460, 0.240, 61.90
6.720, 0.160, 66.90
7.000, 0.220, 73.90
7.220, 0.160, 75.90
7.380, 0.140, 73.90
7.540, 0.180, 70.90
7.720, 0.140, 73.90
7.880, 0.140, 78.90
8.040, 0.180, 82.90
8.240, 0.160, 80.90
8.520, 0.220, 75.90
8.740, 0.180, 73.90
9.020, 0.200, 68.90
9.220, 0.220, 70.90
9.580, 0.200, 66.90
9.780, 0.160, 68.90
9.940, 0.140, 66.90
10.100, 0.140, 63.90
10.260, 0.200, 66.90
10.460, 0.120, 63.90
10.660, 0.160, 61.90
10.820, 0.160, 66.90
11.000, 0.120, 70.90
11.120, 0.180, 73.90
11.300, 0.200, 75.90
11.520, 0.120, 73.90
11.640, 0.200, 70.90
11.840, 0.200, 73.90
