441.782684
0.020, 0.340, 70.93
0.660, 0.120, 77.93
0.800, 0.120, 77.93
0.980, 0.120, 75.93
1.160, 0.200, 70.93
1.440, 0.120, 70.93
1.660, 0.160, 77.93
1.820, 0.120, 65.93
1.920, 0.240, 77.93
2.160, 0.160, 75.93
2.320, 0.140, 73.93
2.460, 0.140, 70.93
2.600, 0.120, 73.93
2.740, 0.180, 75.93
2.920, 0.180, 80.93
3.120, 0.120, 80.93
3.220, 0.260, 79.93
3.620, 0.180, 80.93
3.820, 0.140, 78.93
3.960, 0.240, 65.93
4.220, 0.160, 65.93
4.440, 0.140, 77.93
4.580, 0.120, 75.93
4.740, 0.120, 73.93
4.880, 0.160, 70.93
5.180, 0.120, 78.93
5.300, 0.300, 66.93
5.620, 0.120, 75.93
5.740, 0.160, 61.93
6.100, 0.140, 70.93
6.240, 0.120, 68.93
6.360, 0.320, 66.93
6.840, 0.140, 66.93
7.000, 0.140, 68.93
7.160, 0.120, 68.93
7.280, 0.160, 66.93
7.440, 0.160, 68.93
7.600, 0.140, 70.93
7.740, 0.140, 66.93
8.040, 0.160, 66.93
8.200, 0.120, 63.93
8.320, 0.340, 66.93
8.760, 0.260, 61.93
9.420, 0.180, 70.93
9.620, 0.120, 58.93
9.720, 0.160, 70.93
9.880, 0.220, 61.93
10.460, 0.180, 73.93
10.640, 0.240, 75.93
10.940, 0.140, 73.93
11.080, 0.160, 70.93
11.500, 0.280, 66.93
11.880, 0.120, 66.93
